6, en mester mantovani både vil og ikke vil være deres likemann naturligvis går det til helvete men det går til helvete på en tiltrekkende måte martínez spiller utsøkt i alle scener og omtrent samtlige biroller er finslepne i sin menneskelighet de stråler ut klosset velvilje som etter hvert vris til åpen forakt for hva er det mantovani har skrevet om jo det er naturligvis landsbyen alle romanene foregår der han forlot landsbyen så snart han kunne men den forlot aldri ham og han har pisset på den slik for eksempel elfriede jelinek og thomas bernhard alltid anklages for å pisse på østerrike og slik knausgård og vigdis hjort anklages for å misbruke folk rundt seg hva er litteraturens opphav og hva er dens mening og hvor langt kan man gå kan man hevde at litterære karakterer som folk kjenner igjen bare er påfunnæresborgeren er rett og slett en sjeldent smart historie som kombinerer en stor filosofisk diskusjon med jordnær komikk i en ekstremt velspilt fortelling
1,de filosofiske elementene er lettbent behandlet og det er effektmakeriet som er hovedfokus det er i det minste pent å se påsanders bygger riktig nok ut karakterene og det er ikke negativt majors handlinger forklares og settes dermed inn i en større kontekst fokuset er hovedpersonens søken etter egen identitet og minner dermed tar filmen seg opp etter hvert som du blir mer kjent med karakteren at kamera elsker den trikotkledde kroppen til scarlett johansson kommer vel ikke akkurat som en overraskelse den eneste funksjonen de utbroderte scenene har er å være «eye candy» for den delen av publikum som setter pris på slikt det kommer sikkert til å sørge for klingende mynt i kassen johansson er en god actionheltinne selv om hennes forsøk på å bevege seg som en robot er mest komisk ghost in the shell har store vyer og som en actionfylt eventyrfilm er den underholdende nok dessverre mangler den sjel og emosjonell effekt som kunne gjort den til en virkelig god film
6,om sistnevnte får øye på førstnevntes tegninger jake er av den forsiktige typen tony har all verdens selvtillit men sammen bonder de over tvspill og en drøm om å komme inn på kunstskolen laguardia haken er at jakes foreldre ser seg nødt til å skru opp husleien der moren til tony driver det lille skredderiet sitttil tross for en hverdagslig tone berører little men en hel mengde forskjellige temaer kunst og ambisjoner familie og vennskap penger og lojalitet kulturkollisjoner og gentrifisering først og fremst handler den likevel om hvor sårbare unge mennesker kan være i møte med voksenlivets realiteterkanskje blir selve historien hakket for puslete til at little men gjør sånn ordentlig dypt inntrykk men filmen har mange fine velspilte scener – undertegnede likte spesielt godt den fornøyelige mellom tony og dramalæreren hans samt en rørende samtale jake har med faren sin greg kinnear helt mot slutten – som gjør at den aldri føles som mindre enn vel anvendt tid
6, myndighetens beste våpen i kampen mot en terrorist som kan hacke seg rett inn i hodet på folk men for major selv handler jakten like mye om å finne sin egen identitet det er ensomt å være en minneløs menneskehjerne i en kunstig kroppactionsekvensene i ghost in the shell som er en amerikansk live actionversjon av de japanske mangategneseriene og animefilmene med samme tittel er korte eksplosive og tilfredsstillende det er likevel alt det andre som hever den over drøsset av cgibaserte mastodontproduksjoner fra hollywood fremstillingen av fremtidsbyen som en psykedelisk jungel av flimrende 3danimert reklame og beskrivelsen av mennesker som mister seg selv i en verden hvor virkeligheten ikke lenger er noe man kan stole påde fleste science fictionfilmer lagt til fremtiden sier til syvende og sist mest om tiden de er laget i ghost in the shell derimot handler om en tid vi er på full fart inn i og den tiden ser ut til å bli fascinerende og skremmende i like monn
1,nk michael smiley og et par hjelpeløse medhjelpere ved deres side står også den litt mystiske justine brie larsonden ukonvensjonelle gjengen skal kjøpe våpen av sørafrikanske vernon sharlto chopley og hans partner de to har også med seg et par udugelige medhjelpere og som en slags mellommann har de engasjert ord armie hammer kanskje ikke overraskende at ting ikke går helt etter planen og ender i tidenes skytefestden britiske regissøren og manusforfatteren ben wheatley leverer en film tydelig inspirert av filmer som «reservoir dogs» og «lock stock and two smoking barrels» men selv om det er flere gode elementer når den ikke helt opp det som gjør de filmene så gode er jo ikke all volden og antall kuler avfyrt men selve plottet og de fargerike karakterenei «free fire» blir karakterene for endimensjonale plottet forutsigbart og dialogen selv om det er et par kongekommentarer innimellom litt kunstig og stiv filmen er likevel severdig hvis du er fan av sjangeren
6,ikke det og det får henne til å føle seg utenfor både som smurf og som eneste jenteen dag snubler hun imidlertid over tidenes oppdagelse som kommer til å endre hele smurfehistorien for alltid problemet er bare at oppdagelsen er inne i den forbudte skogen og at den onde trollmannen gargamel også er på sporet heldigvis har hun verdens beste venner som hjelper henne med hva som helst hvor som helstfilmen er svært fargerik og byr på vellaget animasjon akkompagnert med lett fengende musikk det trekker også opp at filmen har en feministisk undertone og fremstiller smurfeline som både smart og modig den blir imidlertid for lite nyskapende og slutten er en smule for spekulativ til å føre filmen helt til topps lett og grei underholdning som ikke setter de dypeste spor men som akkurat er underholdende nok til at sony pictures animations og columbia pictures kan rettferdiggjøre nok en film fra smurfenes univers tør vi håpe på litt mer originalitet og dybde neste gang
6,ratur ikke at han egentlig var så begeistret for prisen i alle fall ikke for selve seremonienhan lever alene i et stort hus i barcelona og takker stort sett nei til alle henvendelser og invitasjoner han får men da det kommer en invitasjon fra hjembyen i argentina om å motta utmerkelsen som æresborger takker han jada han først ankommer blir han møtt som en helt men etter hvert oppdager han at ikke alle har vært like begeistret for skildringene i bøkene hans av hjembyen og dens innbyggereregiduoen gaston duprat og mariano cohn har en rekke kritikerroste og prisbelønte filmer bak seg «æresborgeren» viser hvordan berømmelse gjør at folk føler de kjenner kjendisene og forventer ting av dem som ofte er urimelige filmen tar også opp interessante ting rundt kulturpolitikk og kunst som yrke den tar også opp det aktuelle temaet rundt virkelighet og fiksjon i litteraturentil tider blir den noe langtrukken men alt i alt en underholdende film for det voksne publikummet
6,det er forholdet mellom davis og crawford og det gode samspillet mellom sarandon og lange som står i fokus men selve feiden mellom de to stjernene er kun symptomet på en større konflikt dette er en serie om kvinners kamp om respekt i en verden styrt av menn en serie om tapt ungdom og tapt uskyldfeud er historien om to stjerners oppgjør med seg selv kamuflert som et oppgjør med hverandre jeg synes forholdet mellom den smålige feiden og de mørkere personlige problemene er fint balansert et godt manus en levende framstilling av sekstitallet og overraskende mengder humor gjør de to første episodene en fornøyelsetematikken som utforskes bør utvikles utover i serien hvis ikke står den i fare for å bli overtydelig og slitsom men jeg er like optimistisk som jeg er spent på fortsettelsen de to første episodene av feud bette and joan legger grunnlaget for det som kan bli en virkelig god serieførste episode av feud bette and joan kan du se mandag 6 mars på hbo nordic
6,et hennes har noe å meldehun danser fra komisk til livredd så fra iskald til instendig seeren blir godt plantet i skoene til den pragmatiske michéle i det som tramper seg opp til å bli et pirrende psykologisk maktspillselv om handlingen egentlig er en rekke klisjeer er den orkestrert forbilledlig originalt av både huppert og verhoevenden er skutt jordnært og intimt sjangermessig slekter «elle» mer til «basic instinct» 1992 og den pseudofeministiske kultkalkunen «showgirls» 1995 enn verhoevens mer minneverdige science fictionsatirer skråblikket hans finner riktig nok humoren i de mørkeste krokene her man skammer seg til tider over å gapskratte så kort etter de brutale voldsscenene«elle» kunne selvsagt ha vært en rendyrket hevnfilm men det selvsagte er aldri så friskt som dette ved å ta vendinger gjennom blant annet såpeopera og forviklingskomedie ender den også som et spennende og til tider hysterisk underholdende karakterstudie slik blir hevnen enda søtere
1,g johannes noora og den energiske uriel han liker penger og å ødelegge sier han men virker ikke å tatt særlig skade av disse interessene enn så lenge de er ordentlige typer alle sammen og olin – som er glad i kjærlige nærbilder – fanger dem på finfint visfilmens budskap er såre enkelt og kommer til å være aktuelt i overskuelig fremtid la barn leke så lenge de kan den tid kommer tidsnok da de ikke kan være konger i sin egen lille verden lengernår jeg likevel tror at «barndom» er den margreth olinfilmen som kommer til å avstedkomme færrest kronikker færrest spaltemeter med debatter og kommentarer er det fordi mange nok vil se den – i dens mangel på både indre og ytre dramatikk – som simpelthen en impresjonistisk dus film om noen små mennesker som har det så godt som noen små mennesker kan ha detikke noe galt i det men «barndom» er ikke blitt en sånn dokumentar som du må se og dersom hensikten var å protestere må vel dét anses å være et aldri så lite nederlag
6,j simpsonserien fortelles feud bette and joan rett frem som en kronologisk historie de eneste avbruddene er noen liksomdokumentariske sekvenser med andre daværende hollywoodstjerner fargesprakende spilt av kathy bates og catherine zetajones de setter effektivt rammene for hver episode og gir lynkurs i hovedpersonenes karrière men bidrar også til inntrykket av at vi av og til ser på en filmatisering av en wikipediaartikkel om de to stjernene for selv om feud bette and davis er lettbent godt fortalt hollywoodhistorie blir det også for mye rettfrem kronologisk gjennomgang av filminnspillingen sladderen bakvaskingen og maktkampen er som å lese tmzcom på en god saftig kjendisdag men som med all kjendiskrangling blir man også fort mett ti episoder er i meste laget historien kunne også vært fortalt over et par kvelder eller også som en sylskarp 2timers kinofilm da kunne de to hollywoodikonene nok en gang spilt hovedrollen på en oscarutdeling tiår etter deres død 
6,«logan» regi james mangold   «logan» er en god film ikke underholdende slik andre superheltfilmer er det og den er utelukkende ment for voksne den har fått 15årsgrense noe som betyr at 12åringer kan se den med foresatte men jeg protesterer ikke hvis noen sier at grensen er for lav  
6,«elle»regi paul verhoeven er det en ting som er sikkert med «elle» så er det at ingen ting er sikkert med en suveren isabelle huppert i førersetet har paul verhoeven laget en thriller vi aldri vet hvor havner slik vi heller aldri med sikkerhet vet hvor vi har hupperts michèle leblanc til dere som har etterlyst komplekse kvinneskikkelser på film her er hun 
6,«silence»regi martin scorsese hvilke prøvelser kan man utsettes for og fremdeles bevare sin tro kan det å forlate troen være den mest nestekjærlige dypest sett religiøse handlingen du kan gjøre  «silence» reiser spørsmålene med stor filmatisk og filosofisk kraft og på en måte som føles relevant også for dem som ikke har noen gudstro 
6,gi kleber mendonça filho eldre mennesker hvilke liv de har levd hvilke historier de rommer forunderlig derfor at så få filmer løfter frem aldrende kvinner erfaringene deres livet de lever her og nå og alt som bor i dem av minner lengsler livsanskuelse og vitalitet  at «aquarius» gjør akkurat dette er alene nok til å ta varmt imot sonia bragas formidable portrett av 65 år gamle clara pensjonert musikkritiker med en platesamling den mest ihuga vinylentusiast må misunne henne  
1,«barndom»regi margreth olin denne gangen har regissørens ofte overforklarende kommentarstemme tatt en pause og godt er det i stedet lar hun et nøkternt observerende kamera fotfølge ungene i aurora barnehage særlig seksåringene ut av det kommer litt ettertanke og litt humring 
1,«det er bare verdens undergang»«det er bare verdens undergang»regi xavier dolan alle ser film på sin unike måte – inkludert deg kjære leser – og en bestevenn har en snodig allergi han tåler ikke egoistiske drittsekker i hovedrollene vedkommende ville ha sprintet ut av «det er bare verdens undergang» for her er familien fra helvete selvsentrerte og kjipe mot hverandre  
6,ses fragjennom dette belyses også hennes tilknytning til mennesker levende og døde til egen kropp til leiligheten hun lever i stedet hun bor på alt hun omgir seg med og som definerer hennes identitet det gjør filmen til et prisme ikke bare for claras liv men også vårt eget – både på et personlig plan og som påminnelse om at vi alle lever på et historisk sted der sporene kanskje er borte men hvor markører være seg minnesmerker bevarte bygningsdetaljer eller familieklenodier vitner om en fortid og bærer med seg minner i «aquarius» spiller særlig musikken rollen som minnebærer og identitetsformidlersamtidig må filmen sees på bakgrunn av det spesifikt brasilianske samfunnet med sine markante klasseforskjeller utbredt korrupsjon og utstrakt nepotisme der slekt og venner begunstiges med stillinger og verv filmen er laget før president dilma rousseff ble stilt for riksrett og måtte fratre grunnet korrupsjonsanklager men går rett inn i nettopp denne problematikken
6,kke har fascinert meg på veldig lengealt var bedre under krigenserien fanger noe ved tidsånden  en kollektiv nostalgi som ingen helt vet hvor kommer fra i samme åndedrag som to av hovedpersonene blir enige om at kassett tilbyr den beste lydkvaliteten blir de også enige om at stort sett alt var bedre førdet er interessant å se syttenåringer begi seg ut på en samtale som tradisjonelt har vært forbeholdt mennesker med hentesveis og leverflekkerdet er ikke bare en serie om mobbing eller selvmord det er en serie om å bli voksen å tenke sjæl og det å savne noe som egentlig er totalt ukjent13 reasons why er på mange måter viktigere enn den er god noen av scenene rollefigurene og replikkene har man sett og hørt uendelige ganger før måten serien takler vanskelig og viktig tematikk på har jeg derimot aldri sett før det er nok bra til at man fint klarer å leve med det dårlige jeg gleder meg til fortsettelsen 13 reasons why kan du se på netflix og har premiere 31 mars
1,t dubbet det rykker i språkøret mitt noen ganger når det serveres vitser som virker å være oversatt ord for ord men stort sett ivaretas humoren og flyten i den fysiske eventyrferdenbygd for 3d irriterer i 2djeg har sjelden reagert så sterkt på 3dproblematikk på en 2dvisning filmen har flere strekk som kun har som hensikt å vise fram 3deffekter med smurfer som faller i slow motion og noen intense jaktsceneri 2d blir disse scenene helt merkelige og malplasserte når effektvisjonene til filmskaperne ikke er på et høyere nivå enn her må vi ha 5 sekunder med 3d så spørs om ikke sony burde slettet disse scenene fra 2dversjonen for dette er bare irriterende dårligsmurfene den hemmelige landsbyen er ikke blant de mest foreldrevennlige barnefilmene som kommer fra hollywood her er det lite av doble bunner og raffinerte replikker men som brukskunst for de minste er dette helt greit selskap i kinosalen denne anmeldelsen er basert på den norske versjonen og er sett i 2d
6,ter med sannheten her og hvem som fortjener vår sympati det er ikke like opplagt hele veien at det er mantovani han blir riktignok utsatt for noen ufine konfrontasjoner fra småbyfolk som befinner seg på et annet kulturelt nivå enn ham eller er det mantovani selv som betrakter dem hovent og nedlatende i måten han belærer dem om kunstæresborgeren har flere ukomfortable scener der man ikke riktig vet om man skal le høyt eller vri seg i setet fordi det er så pinlig man kan like godt gjøre begge deler fordi dette er en satirisk film som balanserer hårfint mellom det komiske og det tragiskemantovanis fall fra høykulturens topper blir brutalt i møte med en lokalbefolkning han ubevisst ser ned på oscar martinez spiller overbevisende godt i hovedrollen noe han ble belønnet for med skuespillerprisen coppa volpi under fjorårets filmfestival i venezia æresborgeren er gledelig god så all ære til tromsø internasjonale filmfestival som har gitt den norsk kinodistribusjon
6,når han endelig får en god kompis tony er den tøffe uredde og utadvendte typen men de har noen sammenfallende interesser som borger for et godt vennskapdet er rørende å se hvordan de finner sammen og bevegende hvordan det unge vennskapet uforskyldt påvirkes av voksenproblematikken deres respektive foreldre greier nemlig ikke å skjerme dem helt for den pågående leiekonfliktenløse tråderlittle men er en økonomisk fortalt historie den er nemlig bare 85 minutter lang og for min del kunne jeg gjerne fulgt disse figurene i en halv time tildet blir bare hintet om hva som skjer med dem mot slutten noen løse tråder blir ikke nøstet opp vi får ingen konkluderende avslutning på altdette er ikke ment som kritikk kun uttrykk for en irritasjon som forteller meg at little men gjorde inntrykk og jeg skulle så gjerne ønske å følge disse figurene et stykke til på veien filmen gir imidlertid nok av hint til at man kan fantasere frem en egen videreutvikling av denne historien
1,er at seriepremisset er hakket for forelsket i å spille på fordommer om både korrekte bypamper og klønete bygdenisser i et forsøk på å tulle med omdømmefilm og sosiale medieeksperter i andre episode legges parodien for eksempel for nær virkeligheten til at det blir så morsomt som det muligens var tenkt å værepinlighetskomikk her i form av dører som ikke vil åpne seg kjedelige gruppemøter og keitete medietekke med menneskelig varme er en innviklet likevekt de gangene det fungerer her er det fordi produksjonen er tett og presis og oppleves til dels troverdig fordi skuespillerne spiller manuset ut som drama og ikke som komedie mange flinke folk både foran og bak kamera klarer likevel ikke å gjøre dette hverken morsomt eller bitende satirisk nok det artigste poenget etter to episoder er at partileder lie konsekvent aldri kjenner igjen roysannsynligvis en altfor gjenkjennelig situasjon for de fleste folkevalgteanmeldelsen er basert på seriens to første episoder
6,igjen med følelsen av å sniklytte til et internt anliggende men i denne nye versjonen er de særjapanske egenskapene kun ingredienser i en internasjonal vag smørje i sin søken etter å nå ut til alle – altså både blodfans og de som ikke har hørt om universet tidligere – har filmskaperne endt opp med ikke å havne i dialog med noen«ghost in the shell» prøver å få i både pose og sekk når den tar opp store filosofiske spørsmål uten å vise oss antydninger til svar som henger sammen den vil altså at vi skal reflektere rundt identitet det å se forbi utseende og inn i sjelen men den vil også at vi skal la være å tenke på at de japanske rollefigurene er blitt erstattet med europeiske og amerikanske skuespillere for å gjøre det bedre på kino den ønsker å fremstå som åndelig rik men klarer kun å vise dette frem ved å få skuespillerne til å si det høyt i stedet for å dramatisere det i plottet filmens mangler er ironiske i lys av dens tema mye fint å se på men ingen sjel
1,ogi og action er altscarlett johansson gjør en god robotaktig figur som mira men denne filmen har et altfor kjølig og mekanisk totaluttrykk til at skuespillerprestasjoner betyr så mye action og avansert teknologi er altvisuelt er «ghost in the shell» tidvis slående vakker i sitt kaotiske mørke og hologrammene av «ekte» mennesker som pryder skylinebetongen er på en skrudd måte rørendemen den teknologiske glattheten og kulden smitter over på både historien og personene som befolker dem den menneskelige faktor kommer på banen altfor sent til at vi greier å engasjere oss i den og den føles  velbrukt akkurat som alle de teknologiske finessene vi er vitne til også gjørog «ghost in the shell» insisterer på å ha et budskap i tillegg til å prøve å fjetre oss med dataanimasjon og teknologi gjennom å vise grusomhetene som må gjøres for det teknologiske framskrittets skyldja vel det føles litt klamt altså i en teknologiinfisert film som denneandre kinoaktuelle filmer 
6, der valg av synsvinkel gjør konflikten vond de to kompisene må dermed forholde seg til en del av voksenlivet de har for snevre forutsetninger for å forstå fullt utfilmen er utsøkt rollebesatt helt til minste birolle og særlig de to guttene jake theo taplitz og tony michael barbieri imponerer stort dagens brooklyn gir en lekker visuell ramme og bidrar også til at nåtiden får et skinn av fordums glansmen det mest bemerkelsesverdige med «little men» er stemningen for helt fra starten er den varme idyllen kjølt ned av en foruroligende uro som har utspring i at noe holdes skjult akkurat slik det føles for et barn som i bestem mening blir skjermet fra problemene men som via samtaler bak lukkede dører overdreven omsorg og bistre voksne fjes likevel vet at noe er galtå oppleve foreldrenes konflikt gjennom jake og tony gir et tankevekkende lite innblikk i menneskets natur og tenkemåte man vil godt men gjør ondt og man er seg selv nærmest andre kinoaktuelle filmer 
1,mpel på hvor farlig kombinasjonen av skarpe våpen langt mindre skarpe hjerner kan værefilmen har en del åpenbare likhetstrekk med filmer som «pulp fiction» og «snatch» det er rikelige doser svart humor stilige replikkvekslinger og outrerte personligheter og ikke minst en rekke tilfeldigheter som får ut det verste i allerede tvilsomme typer resultatet blir imidlertid langt mindre medrivende enn i tarantinos og ritchies filmer det er det flere grunner tilall handlingen foregår i et avgrenset område hvor det som i all hovedsak skjer er at forholdsvis lite treffsikre folk skyter på hverandre det blir ganske uengasjerende i lengden og til tross for at det er mange ganske stilige figurer her er de ikke sære nok til å gjøre noe varig inntrykk den overfladiske tilnærmingen gjør det også vanskelig å bli spesielt interessert i noen av dem det blir til slutt sånn at man håper at noen av de mange kulene snart skal treffe skikkelig så man kan komme seg videre med dagen
6,ien på toalettveggen føles så mye vanskeligere å male over nåeffektiv spenningsserieungdommene føles veldig «millennial» veltalende snusfornuftige veslevoksne – men kanskje dårligere egnet enn tidligere generasjoner når det kommer til å takle motgang man tar seg i å undres over hvordan de kommer til å hanskes med nederlagene og sorgene som venter dem i voksenlivetserien smører tjukt på – selve premisset er tjukt – og er ikke uten sine utroverdig overdramatiske sider den surfer gjerne innom det spekulative og melodramatiske og er ikke «hip» som for eksempel «skam»men den gjør en edel jobb med å prøve å gre i de komplekse følelsene som oppstår i kjølvannet av selvmord og de store ringvirkningene det får og å peke på hvordan tilsynelatende små hendelser kan få store konsekvensermest av alt er den en effektiv spenningsserie utmerket spilt av et dusin ungdommer vi ganske sikkert vil få se mer til i fremtidenanmeldelsen er basert på de fire første av 13 episoder
1, som mange barnefilmer dessverre ligger og dupper ioppvarmet restemat«smurfene den hemmelige landsbyen» strever ellers også med en vanlig oppfølgerutfordring det opprinnelige persongalleriet smurfegalleriet er så til de grader etablert at utvidelsen må innebære å oppsøke nye land og nye skikkelser det er nesten alltid også her et jærtegn på en fragmentert og litt likegyldig historie fordi det blir så mange gjesteinnhopp av skikkelser som åpenbart ikke er ment å bli i universet feiden mellom den nerdete og den macho smurfen er remjende uoriginal og har aroma av oppvarmet restematmen reisen de to smurfeline og klønesmurfen legger ut på for å finne en fremmed smurfelandsby før gargamel kan nå den er også eventyrlig nydelig animert skyggefull og stemningsfull og nørende oppunder forventninger om hva som kommer rundt neste sving omgivelsene rundt den mest feministiske smurfefilmen så langt er det ingenting å utsette på selv om det blir vel mye støy i forgrunnen
6,ør joan crawford leverer et nøkkelsitat i første episode «pidestallen ble kanskje bygget av menn men det er kvinner som hakker løs på den inntil den raser sammen»kvinneproblemetbegge divaene spiller også på sårbarhet for å få viljen sin det gir fortellingen nok et metalag er det som skjer på lerretet mer ekte enn det som skjer utenforjeg har bare sett to av åtte episoder og det er en viss fare for at problemstillingene kan bli gjentakende og trettende etter hvert det er vanskelig å si på dette grunnlaget men begge hovedpersonene er interessante og komplekse karakterer mye takket være innsatsen til jessica lange og susan sarandon de kan knapt kalles fallerte så aktive som de fortsatt er men som godt voksne kvinner kan de ikke velge og vrake i hovedroller heller ikke i dag derfor er det litt ironisk at så mange av fortellingene som plasserer dem i sentrum handler om hvor vanskelig det er å plassere voksne kvinner i sentrum det temaet går visst aldri av moten
6,t det gjøres særlige forsøk på å maskere dem men det gjør også «det er bare verdens undergang» til en anmassende utmattende affære der litt for mye uttales unnskyld utropes volumet er skrudd opp til elleve slik følelser godt kan være men sjelden verbaliseringen av demdet visuelle universet som omslutter den lille familien er mørkt og mettet fulgt av sterke kontraster som skaper en retrostemning og understreker følelsen av å returnere til et tilbakelagt stadium det dveles ved interiør og gjenstander blant annet et alltid nærværende gjøkur som binder nåtidsstadiet til fortidsstadiet og barndommen og som spiller hovedrollen i et fint lite touch av magisk realisme som kommer inn på slutten«det er bare verdens undergang» handler om hvorfor man iblant må dra og hvorfor man iblant må vende tilbake den graver seg ned til sine egne understrømmer i den grad at den nærmest blir en eneste stor understrøm underteksten blir teksten dette er både en svakhet og en styrke 
6,e «petter uteligger fra gata til nordkapp» balanserer på en knivsegg men tipper akkurat over på riktig side man sitter ikke igjen og synes synd på noen det er heller opplysende og oppløftende og innlemmer oss i livet tankene og historien til mennesker de fleste av oss bare passerer på gatadet er med rus som med psykiske lidelser altfor mange tror det bare handler om å «ta seg sammen» for «hvor vanskelig kan det egentlig være» det er her serien er best den bryter ned barrierer og de åtte forteller reflektert om valgene de har gjort hvordan de havnet der de er i dag og ambisjonene for framtidanyquist strekker seg langt for alle i turgruppa og har utvilsomt bare gode intensjoner ideen er alle tiders likevel kommer serien med et hint av bismak den kommer ikke unna at den skaper et bilde av «oss» og «dem»samtidig framstår den som en realityserie pakket inn i opplysende feelgoodpapir det er litt uheldiganmeldelsen er basert på de tre første av totalt ti episoder
6,ennesker med ett felles mål men det er ingen konkurranse å spore der mange andre realityserier er designet for å skape konflikter vil denne skape harmoni petter nyquist framstår like mye som sosialarbeider som programleder han møter deltakerne med omsorg uten å ta for mye plass selv han filmer mye med håndholdt kamera og kommenterer hendelsene underveis det skaper naturlige overganger og øker opplevelsen av at det vi ser er ekte og uregissertspenningskurverepisodene har riktignok tydelige spenningskurver en av deltakerne sprekker like før turen – vil han bli nykter i tide til å bli med en annen forsvinner plutselig i skogen – har han sprukket her er cliffhangere før reklamepausene og rørende scener i fleng programmet er klippet for å trigge følelser men det er ikke bare derfor vi klapper for denne gjengen det er også fordi vi virkelig vil at de skal lykkes dette er åtte realitydeltakere det er verdt å heie påanmeldelsen er basert på de tre første episodene
6,et av kulisser vegger og murer det skaper en intim tett ramme rundt rollefigurene samtidig som mer eller mindre subtile markører forteller noe mer som barnetegningene på veggen i ekteparets nye leilighet en indikator for at kvinnen som bodde der før dem var enslig mor og dermed tvunget inn i prostitusjon for å forsørge barnetde klassemessige dimensjonene som skapte slik dynamikk i «nader og simin – et brudd» er til stede også her men mer dulgt og antydende filmen mangler noe av energien som gjorde «fortiden» så medrivende til gjengjeld er tonen mørkere mer foruroligendesom sine forgjengere er også dette en levende og intens film sett gjennom linsen til et nøkternt observerende kamera og fortalt på en måte som sakte og målrettet bygger opp til en slutt der farhadi problematiserer hevnens psykologi det gjør han på en måte man sjelden ser innenfor en kunstart der hevn ikke bare er et gjentatt tema men et bejublet et dynket i ideer om rettferdighet og katarsis
1, og koselig koseligheten ligger som et sukkersøtt lag over det meste i karsten og petrafilmene fra tematikk til tilgjort være og snakkemåte her hever ingen stemmen til hverandre blir sure og sinte eller har en dårlig dag en smule irritasjon kommer til syne da aksel kantrer kanoen og bagasjen så vel som de voksne havner i sjøen men det går fort overheller ikke denne gangen slipper vi fri fra overtydelig spill full av store fakter heller ikke denne gangen gjøres noe forsøk på å tilføre filmen originalitet eller noen distinkt visualitet litt naturlig drahjelp får den fra de naturskjønne omgivelsene men stort sett beveger den seg traust og smått keitet fra situasjon til situasjon avbrutt av de fine og velfungerende sekvensene der kaninen og løveungen levendegjøresdet gir et gjenkjennelig og trygt univers for de minste selv om hovedrollene er overtatt av alba ørbechnilssen og oliver dahl de gjør en utmerket jobb og tilfører filmen et friskt og sjarmerende pust 
6, se på film likevel føler jeg at damenes hjemmebane ikke er så spennende som deres trefninger med det hvite nasamiljøet det er der dramatikken er størst blant andre på grunn av al harrison sjefen for nasas space task group han er riktignok en oppdiktet figur men gir oss et hyggelig gjensyn med en opplagt kevin costnerhidden figures forteller en historie som man ikke kan la være å applaudere til tross for enkelte fortellertekniske svakheter den skildrer en stormfull epoke i usas nyere historie samtidig som den effektivt beskriver hvordan romfartskappløpet på en måte var med på å forene landets innbyggere mot et felles mål på tvers av rase og klasseskillerromfartsdelen har ingen klart å fortelle bedre på film enn philip kaufmans mesterlige the right stuff fra 1982 men den ukjente historien om noen av kvinnene bak bragden er interessant hidden figures burde med fordel ha truffet sterkere men er likevel en god historieleksjon om en over 50 år gammel kvinnekamp
6, vietnamfilmer som for eksempel apokalypse nå og platoon lydsporet fylles av creedence clearwater revival og jefferson airplane og så møter vi john c reilly i rollen som en slags omvendt oberst kurtz han gir historien en nødvendig komisk avlastning selv om den strengt tatt kanskje ikke er spesielt troverdigeffektscenene i filmen holder svært høy kvalitet og det kan avsløres at kong ikke er den eneste ukjente skapningen som holder til på øya kong skull island har flere scener med fantastisk eventyraction som er filmens aller største fortrinndet kan argumenteres med at humoren er litt blass at persongalleriet gjerne kunne hatt langt sterkere personligheter der for eksempel tom hiddleston ikke akkurat fremstår som den fødte actionhelt kong skull island har heller ingen dypere filosofi rundt menneskets erobring av naturen men det den har er en vedvarende underholdningsevne bli gjerne med på dette eventyret bare ikke forvent å føle deg spesielt smartere etterpå
1,re det er flere billedskjønne naturmotiver og regissør næss er god på å krydre flere av scenene sine med humoristiske detaljer fra skuespillernedet lekes også litt med animerte tankebobler for å minne publikum på noen viktige beskjeder dessverre er disse blant filmens mer kleine og budskapstunge replikker selv om dette er en film myntet på de yngste barna burde filmskaperne vært litt mer subtil og tilbakelent med teskjedyttinga det enkleste er ikke alltid det bestede burde også vært modigere filmen er så opptatt av harmløs hygge at den saboterer sine egne spenningstopper handlingen legger opp til flere interessante og friske oppgjør og situasjoner som kombinerer både naturens farer og menneskets dårskap og heltemot men filmskaperne forlater disse spenningskurvene lenge før magekriblingen og klimaks setter inndet gjør karsten og petra–ut på tur til en fin men forglemmelig fjelltur i flatt terreng god på fjellvettregler men burde vært bedre som underholdning
6,seg til det blir en kamp om overlevelse spekket med uutholdelige kampscener og nervepirrende sekvenser som elegant glir over i det mer nedtonede og humoristiske akkurat når vi trenger et par minutter for å roe nervene det virker å være godt planlagte grep fra regissør jordan vogtroberts sin side«kong skull island» er nesten fullstendig blottet for de helt store overraskelsene og inneholder ingen dyptgående dialog ingen grunn til bekymring for med seg på laget har vogtroberts flere godt etablerte og sterke skuespillere greit nok brie larson har en selvfølgelig rolle som dumdristig antikrigsfotograf samuel l jackson som hevngjerrig oberst som ikke er klar for å legge krigen bak seg og tom hiddleston som ledende helt og kjekkas ingen hakeslepp der men det fungerer utelukkende godt i tillegg ser kong bedre ut enn noen gangde to timene føles som en berg og dalbane nerver i høyspenn og et ønske om at alt snart er over men når det først er over vil du bare ha mer
